STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MNAC,"Chain linked volumes (2020), million units of national currency",B1GQ,Gross domestic product at market prices,RS,Serbia,2012,,5040474.1,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MNAC,"Chain linked volumes (2020), million units of national currency",B1GQ,Gross domestic product at market prices,RS,Serbia,2013,,5063235.8,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MNAC,"Chain linked volumes (2020), million units of national currency",B1GQ,Gross domestic product at market prices,RS,Serbia,2014,,4971881.4,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MNAC,"Chain linked volumes (2020), million units of national currency",B1GQ,Gross domestic product at market prices,RS,Serbia,2015,,5036304.0,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MNAC,"Chain linked volumes (2020), million units of national currency",B1GQ,Gross domestic product at market prices,RS,Serbia,2016,,5186144.0,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MNAC,"Chain linked volumes (2020), million units of national currency",B1GQ,Gross domestic product at market prices,RS,Serbia,2017,,5308713.5,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MNAC,"Chain linked volumes (2020), million units of national currency",B1GQ,Gross domestic product at market prices,RS,Serbia,2018,,5555534.1,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MNAC,"Chain linked volumes (2020), million units of national currency",B1GQ,Gross domestic product at market prices,RS,Serbia,2019,,5819433.6,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MNAC,"Chain linked volumes (2020), million units of national currency",B1GQ,Gross domestic product at market prices,RS,Serbia,2020,,5764147.6,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MNAC,"Chain linked volumes (2020), million units of national currency",B1GQ,Gross domestic product at market prices,RS,Serbia,2021,,6222342.9,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MNAC,"Chain linked volumes (2020), million units of national currency",B1GQ,Gross domestic product at market prices,RS,Serbia,2022,,6386051.9,,p,provisional,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MNAC,"Chain linked volumes (2020), million units of national currency",B1GQ,Gross domestic product at market prices,RS,Serbia,2023,,6631753.5,,p,provisional,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MNAC,"Chain linked volumes (2020), million units of national currency",B1GQ,Gross domestic product at market prices,RS,Serbia,2024,,6888933.7,,p,provisional,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MNAC,"Chain linked volumes (2020), million units of national currency",B1GQ,Gross domestic product at market prices,SE,Sweden,1993,,2680983.0,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MNAC,"Chain linked volumes (2020), million units of national currency",B1GQ,Gross domestic product at market prices,SE,Sweden,1994,,2788645.0,,,,,
