geo,TIME_PERIOD,AFC,DL,FC_E,FC_IND_E,FC_OTH_E,FC_TRA_E,GEP,GEP_MAPCHP,GEP_MAPE,GHP,GHP_MAPCHP,PIB_real_MEUR,PIB_real_NAC,PIB_growth_pct,EMI_CH4,EMI_CH4_CO2E,EMI_CO2,EMI_GHG,EMI_N2O,EFF_PEC_EED,CONS_ELECT_ANNUAL,TRANS_AC,TRANS_BUS_TOT,TRANS_CAR,TRANS_SEAV,TRANS_TRN
SI,1996,870169.172,8038.282999999999,853852.0329999999,195030.245,334839.78500000003,323982.0,183938.951,71451.892,102927.651,46593.003,30989.976,26500.4,26500.4,2.9,214.95474000000002,6018.89288,61682.17055,69889.93011,7.09709,,,,,,,
SI,1997,892876.483,7676.065,868008.937,200973.374,328337.083,338698.478,185396.29200000002,74151.02,101301.61300000001,43432.569,29938.235,27870.8,27870.8,5.2,216.93671999999998,6074.037969999999,63873.25945,72164.61252,7.15715,,,,,,,
SI,1998,859280.18,8503.609,827120.257,195685.196,349085.572,282349.486,193390.582,77862.32,106756.099,44092.512,32151.061,28724.8,28724.8,3.1,220.40018,6171.05489,62143.04096,70523.36291,7.15715,,,,,,,
SI,1999,898306.323,7410.401,832848.784,197211.25,368240.207,267397.325,186235.085,71714.307,105683.008,42560.454,30448.486,30238.0,30238.0,5.3,219.4192,6143.85772,58862.95415,67210.93379,7.11711,,,,,,,
SI,2000,915007.556,12873.198,867879.377,240577.546,362575.309,264726.51900000003,191413.484,73607.444,108114.77799999999,44416.627,28662.607,31295.7,31295.7,3.5,226.08586000000003,6330.53421,57592.16463,66211.17503,7.32732,,,,,,,
SI,2001,968786.861,11609.301,915257.595,222055.356,417433.734,275768.506,202701.209,79867.92,113169.75200000001,44571.523,30188.157,32180.9,32180.9,2.8,227.63741,6373.65729,63151.97889,71866.92513,7.4074,,,,,,,
SI,2002,930229.1869999999,11998.498,888729.065,207152.223,399102.816,282474.027,204944.731,87630.32800000001,109695.15299999999,42488.863,31127.954,33237.3,33237.3,3.3,227.47725000000003,6369.2629,63351.868579999995,71936.49463,6.76676,,,,,,,
SI,2003,972336.716,15123.203000000001,919302.991,247965.97,385087.756,286249.25800000003,194658.129,84355.52100000001,102982.515,45752.128,33025.778,34299.2,34299.2,3.2,225.97575,6327.1508300000005,62112.06001,70650.82024,6.5865800000000005,,,,,,,
SI,2004,999609.699,14723.008,932719.958,252762.51499999998,381632.418,298325.024,214219.004,86684.414,118162.019,46706.25,34030.659999999996,35858.5,35858.5,4.5,221.90168,6213.39719,63796.14241,72227.37522,6.44644,,,,,,,
SI,2005,1035728.02,17130.476000000002,970220.265,271555.978,381287.575,317376.711,210388.425,88301.027,112966.963,48529.877,35444.267,37240.5,37240.5,3.9,223.50328,6258.47222,64611.60706,73149.31624,6.49649,7.25,,,,,,
SI,2006,1033646.5,15180.892,965908.269,281764.91599999997,352296.029,331847.321,212719.163,91780.913,112274.802,46310.543,34680.191,39441.0,39441.0,5.9,214.58436999999998,6008.4024,65570.64514000001,73918.09425,6.62662,7.19,,,,,,
SI,2007,1038305.925,15352.199,971158.946,261463.003,333790.037,375905.901,211171.904,92727.033,110153.476,42672.396,33595.903,42256.8,42256.8,7.1,217.59738,6092.80672,66070.48448,74496.47205,6.656650000000001,7.28,0.10624444444444445,,,,,
SI,2008,1111373.247,14138.608,1049657.936,243252.395,364116.08499999996,442289.459,227511.465,93926.024,125450.57200000001,45116.921,35938.898,43681.8,43681.8,3.4,208.16796,5828.86304,69989.44953,77998.79087,6.45645,7.73,0.10867222222222223,10.2,9.8,77.6,0.0,2.4
SI,2009,977381.844,14798.417000000001,927132.7119999999,200537.989,352935.466,373659.26,228784.538,90041.868,131447.916,44072.991,35152.694,40366.1,40366.1,-7.6,200.34014000000002,5609.55395,62142.37029,69867.71792,6.15615,6.82,0.1237388888888889,9.5,9.7,78.4,0.0,2.4
SI,2010,1008307.6900000001,16578.504,962771.218,206539.402,369878.821,386352.996,228700.337,95402.54000000001,125945.29500000001,47510.676,38081.435,40815.0,40815.0,1.1,197.52733,5530.93541,63404.4411,71070.72972999999,6.08608,7.03,0.1293388888888889,10.1,9.7,78.0,0.0,2.2
SI,2011,987720.204,14863.760999999999,958368.72,198693.674,350616.505,409058.537,221427.616,93086.637,121485.02900000001,46871.559,37047.913,41082.5,41082.5,0.7,197.16697,5520.565050000001,63153.64055,70870.37958,6.176170000000001,7.1,0.13507777777777777,10.6,9.9,77.4,0.0,2.1
SI,2012,961880.1209999999,15293.805,933064.813,192543.136,327777.825,412743.848,218982.88,92867.347,117924.912,45827.628000000004,35735.839,39884.7,39884.7,-2.9,192.01182,5376.01064,60522.65219,68141.26319,6.18618,6.82,0.14451666666666668,11.9,9.8,76.4,0.0,2.0
SI,2013,936384.165,14533.59,908643.2390000001,191387.345,323996.083,393259.80700000003,222919.515,89408.82800000001,124122.86600000001,45732.606,35989.663,39556.2,39556.2,-0.8,186.64646,5226.1209,59308.91967,66761.97528,5.97597,6.65,0.1498611111111111,12.0,10.0,75.9,0.0,2.0
SI,2014,893030.4569999999,13660.825,863430.798,194861.773,278470.677,390098.348,231773.416,74961.974,145606.701,39638.224,31444.255,40649.0,40649.0,2.8,173.4733,4857.4526000000005,57458.24084,64567.112610000004,5.98598,6.39,0.14880555555555555,12.4,10.2,75.6,0.0,1.8
SI,2015,915314.92,14110.803,887243.838,194772.037,307365.377,385106.425,205067.641,88737.648,105989.64199999999,42557.848,34768.699,41621.9,41621.9,2.4,180.18,5044.85982,58097.10907,65461.34595,6.146140000000001,6.35,0.14643333333333333,12.7,10.3,75.1,0.0,1.8
SI,2016,952571.146,14494.011999999999,922841.4670000001,197121.125,316782.363,408937.978,227476.171,100923.51,115297.33799999999,44020.915,36480.388,42884.9,42884.9,3.0,184.70452,5171.94678,61873.73192,69428.18883,6.25625,6.56,0.14799444444444443,12.6,10.4,75.2,0.0,1.8
SI,2017,963785.55,15002.688000000002,932824.718,205686.838,307481.625,419656.256,221579.614,98372.48700000001,112288.418,45879.733,36997.227,45103.9,45103.9,5.2,180.10993000000002,5042.9379,62360.087790000005,69733.20354,6.08608,6.74,0.14370555555555556,13.7,10.1,74.6,0.0,1.6
SI,2018,968315.371,14430.122,930574.277,209317.132,292809.603,428447.539,223734.804,94552.342,118439.198,45229.846,37856.825,47079.1,47079.1,4.4,172.60242999999997,4833.00818,61990.61869,69126.47742000001,6.16616,6.67,0.14453333333333332,14.9,9.9,73.6,0.0,1.5
SI,2019,950376.38,13757.530999999999,911912.741,209922.734,284060.446,417929.56299999997,219422.235,91965.351,116075.238,43943.922,35707.536,48729.3,48729.3,3.5,169.50934,4746.30156,54364.92061,61436.65528,6.39639,6.54,0.14683333333333332,15.7,9.7,73.1,0.0,1.5
SI,2020,855760.6660000001,13408.239000000001,822025.097,199485.186,279251.571,343288.341,231002.431,90285.651,128178.23199999999,44613.282999999996,36198.514,46738.7,46738.7,-4.1,166.32616000000002,4657.26261,49864.36455,56797.660919999995,6.26626,6.15,0.1410611111111111,7.0,8.0,83.7,0.0,1.3
SI,2021,919719.724,13386.44,885169.421,205027.32799999998,289977.781,390164.313,213444.70500000002,80685.654,119221.775,48262.389,37752.956,50672.6,50672.6,8.4,163.15299,4568.43387,50403.30295,57228.46129,6.18618,6.34,0.1499611111111111,9.9,8.6,79.6,0.0,1.9
SI,2022,914394.098,13812.054,890872.832,188865.929,278306.333,423700.56200000003,179031.503,67256.649,96731.039,43549.684,33532.516,52024.8,52024.8,2.7,151.16100999999998,4232.27805,48436.2879,54907.70285,6.13613,6.21,0.15402777777777776,17.3,9.6,71.2,0.0,2.0
SI,2023,864393.5819999999,12704.325,844811.325,172598.305,274910.919,397302.101,210343.289,67920.025,122048.793,38343.554000000004,27612.934,53260.9,53260.9,2.4,148.7486,4164.58042,45567.74222,51925.16329,5.9059,5.92,0.18881666666666666,18.6,9.7,69.6,0.0,2.1
SK,1990,2876681.545,41594.433,2598438.6859999998,1076177.436,1215170.209,307091.04000000004,350736.571,107660.496,194805.749,159297.44199999998,106703.774,,,,730.78005,20461.82138,240081.38154,268430.83267,28.15813,,,,,,,
SK,1991,2469259.698,66484.37700000001,2199869.425,940096.937,999253.76,260518.728,330928.913,113011.889,173803.166,165805.75,113771.79800000001,,,,697.12643,19519.7002,207210.95395,233095.28242,22.43241,,,,,,,
SK,1992,2306591.032,68928.711,2049499.807,892799.338,890149.2790000001,266551.191,320596.317,97890.216,176211.761,210625.893,156966.161,,,,593.593,16620.76416,187528.93159,209520.90159,18.77876,,,,,,,
SK,1993,2108568.268,68668.659,1848691.192,716242.013,907933.506,224515.67700000003,323131.434,64240.163,229800.68,181520.723,95953.343,,,,545.88534,15284.73947,173861.05737,193627.44400999998,15.99598,,,,,,,
SK,1994,2038961.887,48493.646,1784127.215,753031.295,772711.519,258384.394,329685.57,61194.27099999999,244208.526,171585.13199999998,83862.201,,,,514.7041899999999,14411.9976,163481.16785,183152.69973,18.92891,,,,,,,
SK,1995,2029969.3460000001,54614.174,1769309.282,661012.978,819190.314,289105.991,355780.262,80491.157,245256.631,195323.553,90697.231,40449.5,40449.5,,510.9104,14305.62133,164023.32947,183840.7571,19.949930000000002,,,,,,,
SK,1996,2129266.377,55256.026,1813010.555,690918.058,857390.417,264702.08,342342.416,72478.121,241429.737,217088.647,101447.66,42924.9,42924.9,6.1,496.43593999999996,13900.336449999999,163183.00999,182864.72204,21.24122,,,,,,,
SK,1997,2175430.724,49524.277,1828935.518,686697.352,834299.162,307939.003,337222.191,76976.667,228141.842,184931.076,87210.076,45279.6,45279.6,5.5,468.96850000000006,13131.118,163353.53034,182232.36031,21.04102,,,,,,,
SK,1998,2162961.1,54391.763,1790279.078,627681.17,849909.3369999999,312688.569,345928.75,80762.944,243366.609,196405.232,93581.715,47012.1,47012.1,3.8,456.49604,12781.64888,160643.27279000002,178621.41297,18.9189,,,,,,,
SK,1999,2080331.148,31745.201999999997,1744643.65,593494.448,834379.375,316769.829,370005.339,104169.43599999999,242040.474,170202.768,63838.727,46789.6,46789.6,-0.5,450.7503,12620.838230000001,158682.4239,175796.8212,16.17616,,,,,,,
SK,2000,2103439.691,42179.888,1728608.359,624683.031,799942.537,303982.795,387085.755,93925.874,264809.674,163753.029,63512.01,47158.9,47158.9,0.8,426.17575,11933.01109,153896.72298000002,170759.86927999998,17.6176,,,,,,,
SK,2001,2054291.349,57354.772000000004,1818361.0489999999,627908.125,790601.978,399850.945,401699.463,88593.22200000001,266168.606,245871.005,116666.696,48538.4,48538.4,2.9,414.51410000000004,11606.43484,163959.16537,181099.52861,19.65964,,,,,,,
SK,2002,2077428.546,53634.941,1848714.764,648121.117,749528.74,451064.908,399798.828,83640.137,270142.323,209993.286,98859.956,50682.4,50682.4,4.4,405.14473999999996,11344.332999999999,155889.59386,172711.32879,19.13912,,,,,,,
SK,2003,1963371.296,78477.894,1745655.485,653794.308,677593.294,414267.884,386453.145,110195.614,231684.447,232363.652,110270.326,53143.9,53143.9,4.9,402.21181,11261.60035,159529.27991,176403.18696000002,19.33932,,,,,,,
SK,2004,1967499.405,67630.242,1725613.851,613895.371,678102.212,433616.266,381008.031,107102.862,232710.678,224709.883,100617.2,56008.1,56008.1,5.4,400.82042,11222.821609999999,159213.68463,176472.66637,20.64062,,,,,,,
SK,2005,2075586.531,50155.574,1815606.847,636593.329,702997.42,476016.1,389728.64999999997,101723.353,244181.967,219749.246,97869.39,59640.2,59640.2,6.5,404.33393,11321.11981,163159.3964,180597.5171,20.65063,17.41,,,,,,
SK,2006,2030634.2249999999,63295.758,1765190.763,626091.008,683662.287,455437.474,387452.458,94216.405,243413.46500000003,196928.501,89071.456,64963.5,64963.5,8.9,403.37297,11294.443159999999,157650.51302,175308.88375,21.13111,17.24,,,,,,
SK,2007,2065960.25,53808.132,1788946.156,643815.547,645128.1340000001,500002.471,350670.968,85556.707,216290.986,181200.516,84723.905,71991.6,71991.6,10.8,385.34496,10789.758979999999,151052.72181999998,168133.22526,20.59057,16.43,1.4688666666666665,,,,,
SK,2008,2127217.852,54311.148,1857236.4579999999,638926.47,670724.425,547585.569,356448.766,81864.151,225423.952,169108.07200000001,76716.076,75852.8,75852.8,5.4,377.12675,10559.40886,153961.44764,170932.22146,20.47045,16.99,1.4797500000000001,10.2,18.2,65.8,0.0,5.7
SK,2009,1962197.306,38358.047,1712231.205,547301.222,687120.684,477809.294,324681.01,75524.012,212653.178,184397.396,100723.937,71676.9,71676.9,-5.5,356.04569000000004,9968.92897,140782.86222,156591.40497,17.97796,15.52,0.16026666666666667,10.1,14.5,69.5,0.0,6.0
SK,2010,2210167.0270000002,48106.537000000004,1981977.8360000001,559805.555,882364.644,539807.639,344409.676,89877.183,219022.639,215495.414,124936.156,76544.1,76544.1,6.8,356.50615,9982.12215,143586.05261,159667.38788,18.338320000000003,17.38,0.16438333333333333,11.1,13.8,69.2,0.0,5.9
SK,2011,2123476.992,37891.889,1865728.945,563497.425,764242.971,537988.548,352079.391,93391.671,216869.991,195461.525,117925.404,78505.5,78505.5,2.6,348.27792999999997,9751.79205,141584.05261,156195.36933000002,13.63362,16.64,0.1725,11.8,13.8,68.2,0.0,6.2
SK,2012,1979155.944,45044.342000000004,1778780.076,553482.554,739403.698,485893.826,351753.426,92473.217,216567.461,193497.317,106551.476,79737.4,79737.4,1.6,332.32199,9304.73544,131722.58099,145677.11158,12.62261,16.34,0.17527777777777775,12.7,13.1,67.9,0.0,6.2
SK,2013,2009270.033,36068.078,1791659.4209999999,528461.098,775935.911,487262.412,350942.756,86039.363,223680.78600000002,190495.687,112099.164,80298.2,80298.2,0.7,329.05872999999997,9213.97477,129451.63231,143376.25302,12.78277,16.39,0.17242222222222223,13.3,12.8,67.7,0.0,6.2
SK,2014,1818534.3630000001,44173.597,1618003.514,554354.371,598946.2829999999,464702.864,332995.43700000003,71386.291,210719.354,154988.941,97416.413,82472.7,82472.7,2.7,306.05575,8569.87131,122270.7486,135747.09148,13.54353,15.2,0.1559111111111111,13.6,13.0,67.0,0.0,6.4
SK,2015,1921305.7280000001,55780.570999999996,1705767.242,580424.017,662497.595,462845.62600000005,329073.264,73218.508,203301.439,162494.323,101186.027,86742.2,86742.2,5.2,313.53322,8778.88011,125332.81761,138810.35168,12.172160000000002,15.8,0.1557777777777778,13.3,13.7,65.0,0.0,8.1
SK,2016,1972022.943,51329.439,1772348.567,572119.655,683207.926,517020.985,333431.231,74760.198,206352.015,168023.788,106729.803,88431.8,88431.8,1.9,315.76545,8841.3325,126453.80747999999,140217.62755,13.5135,16.03,0.1537277777777778,13.8,13.8,64.3,0.0,8.1
SK,2017,2124764.635,50454.721999999994,1898581.5050000001,597841.351,709294.889,591445.267,341725.424,81344.005,207954.62099999998,170524.28,113484.131,90973.9,90973.9,2.9,314.54422999999997,8807.10831,130877.9472,144494.22988,12.59258,16.78,0.1284611111111111,15.3,12.2,64.0,0.0,8.5
SK,2018,2134421.418,48065.134,1880548.104,643226.578,651135.527,586185.997,332447.17100000003,73031.067,198821.638,138474.749,82888.55900000001,94669.4,94669.4,4.1,304.51421000000005,8526.44793,131496.05469,144664.87034999998,12.2122,16.28,0.13468888888888889,17.2,11.7,62.8,0.0,8.4
SK,2019,2059741.968,52566.710999999996,1855450.744,606511.156,655138.948,593800.634,348670.052,65341.37,229599.183,137843.44,81933.138,96824.0,96824.0,2.3,299.87958000000003,8396.86848,122682.29974,135825.27959,12.53252,15.98,0.1404,18.2,11.3,61.9,0.0,8.6
SK,2020,1976994.64,51091.953,1735138.1600000001,550618.972,650779.759,533739.426,350389.80600000004,58031.231,239289.801,134641.353,76324.275,94320.6,94320.6,-2.6,297.7975,8338.570240000001,110162.47242,123194.09101999999,12.60259,15.18,0.15187777777777778,6.5,11.1,75.8,0.0,6.5
SK,2021,2162498.974,57575.836,1901443.654,595501.991,743107.405,562834.26,366654.858,65749.048,244556.846,139350.765,74736.245,99696.5,99696.5,5.7,295.94565,8286.14787,124222.45835999999,137092.34539,11.98197,16.44,0.14597222222222223,8.7,9.6,76.0,0.0,5.6
SK,2022,2033619.318,48566.515,1803433.477,562841.867,667639.55,572952.058,319049.943,56011.572,210166.40600000002,123463.978,66456.372,100132.5,100132.5,0.4,288.57829,8080.18211,111548.80737,123613.63014000001,11.251240000000001,15.4,0.1674388888888889,14.6,10.4,67.5,0.0,7.5
SK,2023,1896811.53,50285.776,1665174.438,507974.06700000004,591974.858,565225.514,347648.507,41719.32,257101.227,114416.124,58030.712,102303.5,102303.5,2.2,280.66038000000003,7858.41056,108121.27326,120177.3573,12.42241,15.26,0.1721777777777778,16.6,10.4,65.3,0.0,7.7
TR,1990,8378035.972999999,84855.56599999999,7875187.696,2168733.638,3679893.27,2026560.7889999999,921976.826,0.0,859029.996,0.0,0.0,,,,,,,,,,,,,,,
TR,1991,8666669.337,96383.48,7939718.835,2257288.764,3748455.043,1933975.029,963583.682,0.0,900800.8640000001,0.0,0.0,,,,,,,,,,,,,,,
TR,1992,8854502.672,113310.59599999999,8135548.669,2236684.944,3920405.061,1978458.6639999999,1086759.473,0.0,1017538.111,0.0,0.0,,,,,,,,,,,,,,,
TR,1993,9473613.008000001,126665.708,8644345.425999999,2284173.321,4006999.354,2353172.75,1173440.814,0.0,1097607.528,0.0,0.0,,,,,,,,,,,,,,,
TR,1994,8914626.265,150915.40899999999,8256149.424000001,2135389.916,3831055.202,2289704.304,1259578.583,0.0,1177541.0520000001,0.0,0.0,,,,,,,,,,,,,,,
TR,1995,9775105.734000001,171547.427,9046993.346,2332482.4560000002,4142910.401,2571600.482,1371971.921,0.0,1276616.822,0.0,0.0,,,,,,,,,,,,,,,
TR,1996,10662963.816,198988.102,9819764.926,2852579.352,4260479.725,2706705.847,1507551.511,0.0,1404989.367,0.0,0.0,,,,,,,,,,,,,,,
TR,1997,11075270.998,231635.158,10064517.181,3112118.621,4421565.004,2530833.554,1645713.079,0.0,1518202.754,0.0,0.0,,,,,,,,,,,,,,,
TR,1998,10925955.778,258361.432,9912208.82,3248098.296,4310574.456,2353536.069,1766231.912,0.0,1602930.04,0.0,0.0,246893.7,1988654.5,,,,,,,,,,,,,
TR,1999,10543324.515,276988.826,9743328.057,2953646.344,4323663.795,2466017.918,1848916.111,0.0,1649508.727,0.0,0.0,238837.1,1923761.3,-3.3,,,,,,,,,,,,
TR,2000,11908155.206,313629.92,10989574.897,3916861.637,4485696.578,2587016.684,1979101.61,70.28999999999999,1728078.629,66647.715,449.073,255396.3,2057140.3,6.9,,,,,,,,,,,,
TR,2001,10585404.423,309139.154,9774188.381,3031682.485,4267978.044,2474527.85,1954342.743,42.174,1671912.418,52865.717,609.177,240711.0,1938854.6,-5.8,,,,,,,,,,,,
TR,2002,11536199.861,314236.268,10684719.222,3697572.69,4392372.22,2594774.3109999998,2020350.418,84.348,1694569.152,71134.547,980.151,256231.3,2063866.6,6.4,,,,,,,,,,,,
TR,2003,12121638.039,327083.547,11357725.785,4181957.718,4583219.769,2592548.299,2170615.419,168.696,1805898.773,62879.403,2022.783,270998.5,2182811.5,5.8,,,,,,,,,,,,
TR,2004,12557730.1,302304.212,11634752.622,4169754.158,4826924.366,2638074.1,2316059.978,22844.175,1922242.399,76041.813,24559.766,297545.3,2396638.3,9.8,,,,,,,,,,,,
TR,2005,12945162.117,324628.647,11962207.617,4080796.198,5149595.7809999995,2731815.637,2504337.288,30027.789,2206391.128,143132.098,57718.313,324301.5,2612151.3,9.0,,,,,,80.85,,,,,,
TR,2006,14214010.841,329810.754,13015059.319,4591677.105,5345054.582,3078327.633,2716937.691,31720.159,2457664.2120000003,159961.291,74218.185,346833.9,2793643.3,6.9,,,,,,88.13,,,,,,
TR,2007,14993041.276999999,358710.917,13747298.884,4580259.92,5660560.981000001,3506477.983,2973402.247,35939.123,2696862.565,172832.124,93702.769,364326.5,2934540.9,5.0,,,,,,95.65,0.11562222222222222,,,,,
TR,2008,14173475.026,381818.099,13169189.022,3191370.6920000003,6667247.319,3310571.007,3095164.778,38130.979,2813170.504,169466.028,87820.558,367295.9,2958458.1,0.8,,,,,,94.19,0.1490388888888889,,,,,
TR,2009,14207884.591,381430.48600000003,13093117.951000001,3440984.434,6369444.74,3282688.778,3022623.584,42243.214,2768422.5360000003,176759.24099999998,96609.378,349580.6,2815767.1,-4.8,,,,,,92.98,0.16867222222222222,,,,,
TR,2010,15144996.909,388178.708,13605973.727,3987573.599,6404474.147,3213925.976,3237905.053,51373.198,2992012.1859999998,204992.298,116802.069,379040.2,3053054.8,8.4,,,,,,98.27,0.18406666666666668,,,,,
TR,2011,16025396.759,417365.248,14372905.095,4414501.809,6696264.53,3262138.751,3540062.712,70406.428,3279720.023,203672.411,113223.801,421493.1,3395000.3,11.2,,,,,,106.66,0.17767777777777777,,,,,
